url,label
icic-gift.sbs/in,0
clclcls.site,0
ww38.random.iciciamc.com/,0
licici.com,0
icic-gift.cfd/in,0
icicisupport.services,0
icic-gift.cfd,0
mx7.iciciprulife.co/,0
icicibankiv.sbs,0
icicibankue.sbs,0
ww25.inzqdoapnext.icicibamk.com/,0
money-world.online,0
ww38.inprepaid.icicilogin.com/,0
57e0d8d2686c.correo.iciciprulife.co/,0
icici.carrers.com/,0
57e0d8d2686c.remote.iciciprulife.co/,0
oficicinati.it.com,0
icicestvrai.fr,0
icicarecrute.fr,0
icicaplante.fr,0
icicciaio.it,0
eticicibebe.xxx,0
foreveryoung.cc,0
foreveryoung.bio,0
icicibsnk.buzz,0
iciciaccount.top,0
icicibsnk.cfd/,0
iciciaccount.cfd,0
icicibsnk.sbs,0
vpicicibank.com,0
team-icicibank.com,0
icicibankservices.com,0
m.icici-bank.com/,0
lclclc.lc,0
icici.autopay.co/,0
icicbe.com,0
iciholdings.com,0
moneyworld.it.com,0
icbank-points.cfd,0
iciholdings.online,0
icici-prudential-mutualfund-dev.conspire.app/,0
scsignatureliving.com,0
8394bcb5-9c53-4215-b9c3-2c70b159ccfa.icici.de/,0
iciciqiv.pages.dev/,0
ww1.icicidierct.com/lander,0
2084b156-25b2-4493-8565-c3a93c6a21ab.icicibank.live/,0
cardsprotection.in/,0
points-icici.sbs,0
points-icici.xyz,0
points-icici.top,0
points-icici.click,0
points-icici.cfd,0
icici-linkpoint.sbs,0
ww17.int.icicibamk.com/,0
int.icicibamk.com/,0
foreveryoung.click,0
icici-linkpoint.cfd,0
ww17.inrprepaid.icicibamk.com,0
ww25.bigdata.icicibamk.com,0
sitemap.secureicicidirect.com,0
ww25.service.icicibamk.com,0
ww25.fastagalogin.icicibamk.com,0
ww38.iihc.icicilomboard.com,0
account.icicisecurity.com,0
california.icicicdirect.com,0
ww38.i.icicilomboard.com,0
ww38.crm.icicilomboard.com,0
ww16.help.icicibamk.com,0
ww38.support.icicilomboard.com,0
ww38.demo.icicilomboard.com,0
ww38.dev.icicilomboard.com,0
ww25.staging.icicicdirect.com,0
ww38.sitemap.icicilomboard.com,0
ww38.administration.icicilomboard.com,0
ww38.user.icicilomboard.com,0
inrprepaid.icicibsnk.com,0
ww25.mobile.icicibamk.com,0
www.forum.icicicdirect.com,0
ww38.api.icicilomboard.com,0
ww38.icicilomboard.com,0
ww38.securesmtp.icicilomboard.com,0
ww38.smtp.icicilomboard.com,0
ww38.partner.icicilomboard.com,0
ww38.fastrack.icicilomboard.com,0
ww38.tickets.icicilomboard.com,0
ww25.collectionsapp.icicibamk.com,0
ww38.edison.icicilomboard.com,0
ww38.bi.icicilomboard.com,0
ww25.forum.icicicdirect.com,0
ww38.staging.icicilomboard.com,0
arcosdr.iciciprulife.co,0
ww25.autodiscover.icicilombard.co,0
ww17.fastaglogin.icicibamk.com,0
ww25.ww5.icicibamk.com,0
www.ilens.icicibamk.com,0
ww38.workflow.icicilomboard.com,0
ww25.notexistscollectionsapp.icicibamk.com,0
ww16.directlink.icicicdirect.com,0
ww17.help.icicibamk.com,0
ww25.backup.icicicdirect.com,0
ww25.log.icicibamk.com,0
ww38.nysa.iciciclombard.com,0
ww25.itasktrailportal.icicprulife.com,0
ww25.cmart.icicibamk.com,0
ww25.notexistsautodiscover.icicibamk.com,0
ww17.site1.icicibamk.com,0
ww16.shop.icicicdirect.com,0
ww38.uat.iciciclombard.com,0
vmsweb.icicibsnk.com,0
ww25.105e7afe-d35c-4f34-9773-887704acf9d1.icicibamk.com,0
vkyc.icicibannk.com,0
ww25.vpn.icicibamk.com,0
acqweb.icicibamk.com,0
ww16.help.icicicdirect.com,0
ww25.in.icicicdirect.com,0
ww25.forums.icicicdirect.com,0
ww17.demo.icicicdirect.com,0
ww25.temp.icicibamk.com,0
ww25.help.icicicdirect.com,0
ww17.wiki.icicibamk.com,0
ww17.icici.icicibamk.com,0
icici-linkpoint.xyz,0
icici-linkpoint.click,0
icici-linkpoint.top,0
icici-linkpoint.lol,0
infinity.icicibbank.com/,0
icicixltops.com,0
www.safeicici.com.elite-investcapital.com/,0
homeclub.shop,0
simplizi.fr,0
icc-online.com,0
foreveryoung.online,0
iciciibank.top,0
icici-paylink.xyz,0
icici-paylink.cfd,0
icici-paylink.click,0
icici-paylink.asia,0
bkicici.com,0
nclcinvestments.xyz,0
icicibcxk.sbs,0
icicibazk.top,0
icic-oc.org,0
iciiinsurance.com,0
iciciback.top,0
icici.lat,0
iciciprulife-online.co.in,0
rnydaappdynamics.iciciprulife.co/,0
imap2.iciciprulife.co/,0
grsqlwebdisk.iciciprulife.co/,0
57e0d8d2686c.mail10.iciciprulife.co/,0
2df626a5-1a89-4150-92dd-eeaf90838345.random.iciciprulife.co/,0
57e0d8d2686c.smx2.iciciprulife.co/,0
57e0d8d2686c.notexistsrds1.iciciprulife.co/,0
57e0d8d2686c.whatsapp.iciciprulife.co/,0
4a17ec06-0f3f-4f59-b221-aa4f44d14059.random.iciciprulife.co/,0
shop.icicibannk.com/,0
ww25.3.icicibamk.com/,0
ww25.dash.icicibamk.com/,0
1c1c1c1c.xyz,0
fasttaglogin.icicibannk.com/,0
ww17.buy.icicibamk.com/,0
icicibank.online,0
ww7.icicicareer.com/?usid=18&utid=31140704230,0
www.icicigroup.shaerepoint.com/,0
cemalcici.com,0
janficici.com,0
cicbankfinance.com,0
ww17.iviewnlbs.icicibamk.com/,0
ww25.indtantforex.icicibamk.com/,0
bentkkgntzww25.lead.icicibamk.com/,0
ww25.easypaycollect.icicibamk.com/,0
ww38.ext.icicibnk.com/,0
icic-in.sbs/in,0
www.bk-inc-1.xyz,0
bkinc1i.xyz/,0
brkinc1s.xyz/,0
icici-lms.gvmtechnologies.net,0
icici-securitiesgo.vip/,0
13.232.20.241,0
indiapoinr.top/phone,0
icpoinr.top,0
icic-in.icu,0
getyourgift.cfd,0
iciciinsede.com/#/pages/login/login,0
visagemstonecreditcards.attoinfotech.com/,0
bkinc1y.xyz/,0
bkinc1conline.xyz/,0
inseebk1.xyz/,0
inseebk.xyz/,0
bkinseed1.xyz/,0
bkinseed.xyz/,0
iciciinseded.com,0
iciciinsedef.com/#/pages/login/login,0
iciciinsedeb.com/#/pages/login/login,0
iciciinsedes.com/#/pages/login/login,0
iciciinsedee.com/#/pages/login/login,0
icici-securitiesit.vip/#/pages/login/login,0
icici-securitiesup.vip/#/pages/login/login,0
icicistore.co.in/,0
icici-securitiesup.vip/,0
icici-securitiesit.vip/,0
icici-securitiesin.com/,0
icici-securitiesit.com/,0
icici-securitiesin.vip,0
icicibanksite.web.app,0
icicisecuritiesex.com/,0
cardnetwork.in/,0
icicisecuritiesin.com,0
icicisecuritiesindia.com,0
managemycardicici.in,0
icicistorepoint.in,0
icici-securities.vip,0
icici-investment.com/login,0
icicservice.site/,0
rewardspointicicibank.com,0
icicilombard2024.samaaro.com/ascend2024/users/login,0
shopscnw77.github.io/claimpoitns/,0
icicilombard.nworx.app/,0
icicloanservice.com,0
redeemmyclaim.in/icici/,0
icicibank-9020.zendesk.com,0
rewardsmyclaim.in/icici/,0
icicidirect.willjini.com/login,0
servicescard.online/,0
cardprotections.info/,0
redeemspoints.in/icici/,0
icici.mycardcare.in,0
cpservice.online/,0
icireward.com/,0
redeemsclaims.in,0
redeemclaims.in/icici/,0
rewardclaimapp.com/,0
www.pysdru.com,0
mycardbenifit.in,0
cppcard.online/,0
icicirewardstore.com,0
3e92692b-1692-43e1-a5a6-35313752fa49-00-wrefxn3i7fuk.pike.replit.dev/,0
7ddccc4d-f6cb-4b23-ba8f-804627443bbf-00-3jlytvolrbk4u.pike.replit.dev/,0
mycardsapp.in,0
icicirewardonline.com,0
www.krtdsr.com/#/login/login,0
81a8e64d-58d2-4d79-aff3-19ac624b530b-00-1nhchjvgh7knk.sisko.replit.dev/,0
rewardicici.com,0
applyonline-sarvise.online,0
icicireward.com,0
iciccbevk.shop/in,0
airtel8k.xyz,0
airtelconnect.in,0
hrteam@airtelcareer.in,0
no-reply@ezweb.ne.jp,0
jaimemartin@eprosima.com,0
HR_General_Announcement_kFtb4tsVoqZnmgS=MGomez@intelnt.com,0
noreply@elatihsupport.hrdcorp.gov.my,0
mateo.alandia@presidencia.gob.bo,0
joliver@ofgpr.com,0
ghendry1@wbhsi.net,0
billing@kh1-solutions.net,0
ricardo@timcoconstructioninc.com,0
copterdrummer@virginmedia.com,0
Police.com.in.gov33@officereportcrime.org,0
jade-kuester81@carpetcleaningbirmingham.biz,0
jaimemartin@eprosima.com,0
mrityunjoy.sarkar@peregrine-security.com,0
j27558472@gmail.com,0
sandrakate10033@gmail.com,0
https://www.facebook.com/profile.php?id=100089273391240,0
https://www.facebook.com/profile.php?id=61550657006686,0
https://www.facebook.com/profile.php?id=61571022316952,0
https://www.facebook.com/profile.php?id=61568780590690,0
https://www.facebook.com/profile.php?id=61571005964738,0
https://www.facebook.com/profile.php?id=100095633618146,0
https://www.facebook.com/profile.php?id=61555744297729,0
https://www.facebook.com/profile.php?id=61565490932549,0
https://www.facebook.com/profile.php?id=61568069313447,0
https://www.facebook.com/profile.php?id=61569422262159,0
https://www.facebook.com/profile.php?id=61569900642732,0
https://www.facebook.com/profile.php?id=61570011976833,0
https://www.facebook.com/profile.php?id=61568831079494,0
https://www.facebook.com/profile.php?id=61567587273603,0
https://www.facebook.com/profile.php?id=61555699406177,0
https://www.facebook.com/profile.php?id=61551835757285,0
https://www.facebook.com/profile.php?id=61552235900253,0
https://www.facebook.com/profile.php?id=61552498287655,0
https://www.facebook.com/profile.php?id=100095469162166,0
https://www.facebook.com/profile.php?id=61557293008023,0
https://www.facebook.com/profile.php?id=61552702223472,0
https://www.facebook.com/profile.php?id=61552176195295,0
https://www.facebook.com/profile.php?id=61550207415799,0
https://www.facebook.com/profile.php?id=61552162424942,0
https://www.facebook.com/profile.php?id=61567038569115,0
https://www.facebook.com/profile.php?id=61552777003908,0
https://www.facebook.com/profile.php?id=61550213201386,0
https://www.facebook.com/profile.php?id=61552838946506,0
https://www.facebook.com/profile.php?id=61553263717029,0
https://www.facebook.com/profile.php?id=61553394112929,0
https://www.facebook.com/profile.php?id=61571134663431,0
https://www.facebook.com/profile.php?id=61569702084411,0
https://www.facebook.com/profile.php?id=61566501186532,0
https://www.facebook.com/profile.php?id=61567817073185,0
https://www.facebook.com/profile.php?id=61565136576360,0
https://www.facebook.com/profile.php?id=61566625281243,0
https://www.facebook.com/profile.php?id=61554372227551,0
https://www.facebook.com/profile.php?id=61556076622547,0
https://www.facebook.com/profile.php?id=61557646744454,0
https://www.facebook.com/profile.php?id=61571143336995,0
https://www.facebook.com/profile.php?id=61571473224033,0
https://www.facebook.com/profile.php?id=61571395590151,0
https://www.facebook.com/profile.php?id=61571279711889,0
https://www.facebook.com/profile.php?id=61571262090215,0
https://www.facebook.com/profile.php?id=100088878716113,0
https://www.facebook.com/profile.php?id=61567549061136,0
https://www.facebook.com/profile.php?id=61556072400531,0
https://www.facebook.com/profile.php?id=61555548714671,0
https://www.facebook.com/profile.php?id=61555347480401,0
https://www.facebook.com/profile.php?id=61555161130409,0
https://www.facebook.com/profile.php?id=61552925361174,0
https://www.facebook.com/profile.php?id=61554921535877,0
https://www.facebook.com/profile.php?id=61553429931174,0
https://www.facebook.com/profile.php?id=61560802612068,0
https://www.facebook.com/profile.php?id=61557523392693,0
https://www.facebook.com/profile.php?id=61556947500843,0
https://www.facebook.com/profile.php?id=61551198442795,0
https://www.facebook.com/profile.php?id=61553080525258,0
https://www.facebook.com/profile.php?id=61552062167260,0
https://www.facebook.com/profile.php?id=61555512813723,0
https://www.facebook.com/profile.php?id=61560300869692,0
https://www.facebook.com/profile.php?id=61564492738557,0
https://www.facebook.com/profile.php?id=61566321039707,0
https://www.facebook.com/profile.php?id=61566984117769,0
https://www.facebook.com/profile.php?id=61567630227922,0
https://www.facebook.com/profile.php?id=61567419548852,0
https://www.facebook.com/profile.php?id=61567686482498,0
https://www.facebook.com/profile.php?id=61567238797856,0
https://www.facebook.com/profile.php?id=61571775474457,0
https://www.facebook.com/profile.php?id=61566936306627,0
https://www.facebook.com/profile.php?id=61571295740266,0
https://www.facebook.com/profile.php?id=61565670645947,0
https://www.facebook.com/profile.php?id=61556448761062,0
https://www.facebook.com/profile.php?id=61556106517382,0
https://www.facebook.com/profile.php?id=61568919518782,0
https://www.facebook.com/profile.php?id=61560444427539,0
https://www.facebook.com/profile.php?id=61558182045411,0
https://www.facebook.com/profile.php?id=61558487607549,0
https://www.facebook.com/profile.php?id=61557456957937,0
https://www.facebook.com/profile.php?id=61569988455427,0
https://www.facebook.com/profile.php?id=61552389041636,0
https://www.facebook.com/profile.php?id=61563195051487,0
https://www.facebook.com/profile.php?id=61565898536550,0
https://www.facebook.com/profile.php?id=61571345101750,0
https://www.facebook.com/profile.php?id=61571452224704,0
https://www.facebook.com/profile.php?id=61552682174368,0
https://www.facebook.com/profile.php?id=61566999696560,0
https://www.facebook.com/profile.php?id=61566931695876,0
https://www.facebook.com/profile.php?id=61568211786369,0
https://www.facebook.com/profile.php?id=61562272241163,0
https://www.facebook.com/profile.php?id=61558758297799,0
https://www.facebook.com/profile.php?id=61556343536075,0
https://www.facebook.com/profile.php?id=61556109429739,0
https://www.facebook.com/profile.php?id=61552898453122,0
https://www.facebook.com/profile.php?id=100094022454158,0
https://www.facebook.com/profile.php?id=100089379310104,0
https://www.facebook.com/profile.php?id=61571356196197,0
https://www.facebook.com/profile.php?id=61570944446324,0
https://www.facebook.com/profile.php?id=61564436644768,0
https://www.facebook.com/profile.php?id=61571216622759,0
https://www.facebook.com/profile.php?id=61571248903359,0
https://www.facebook.com/profile.php?id=61571498062366,0
https://www.facebook.com/profile.php?id=61570961395804,0
https://www.facebook.com/profile.php?id=61571414710855,0
https://www.facebook.com/profile.php?id=61571646627582,0
https://www.facebook.com/profile.php?id=61566980877985,0
https://www.facebook.com/profile.php?id=61567118505173,0
https://www.facebook.com/profile.php?id=61569729041227,0
https://www.facebook.com/profile.php?id=61565961486496,0
https://www.facebook.com/profile.php?id=61566382392755,0
https://www.facebook.com/profile.php?id=61564335971280,0
https://www.facebook.com/profile.php?id=61563507578288,0
https://www.facebook.com/profile.php?id=61566577473833,0
https://www.facebook.com/profile.php?id=61566997087591,0
https://www.facebook.com/profile.php?id=61566603306285,0
https://www.facebook.com/profile.php?id=61561045376061,0
https://www.facebook.com/profile.php?id=61566031910728,0
https://www.facebook.com/profile.php?id=61561376158050,0
https://www.facebook.com/profile.php?id=61571414710855,0
https://www.facebook.com/profile.php?id=61570931733053,0
https://www.facebook.com/profile.php?id=61570372035040,0
https://www.facebook.com/profile.php?id=61568963322953,0
https://www.facebook.com/profile.php?id=61569707742285,0
https://www.facebook.com/profile.php?id=61569962557585,0
https://www.facebook.com/profile.php?id=61570248627690,0
https://www.facebook.com/profile.php?id=61571751413311,0
https://www.facebook.com/profile.php?id=61571685451409,0
https://www.facebook.com/profile.php?id=61571552648320,0
https://www.facebook.com/profile.php?id=61571162253519,0
https://www.facebook.com/profile.php?id=61570500526447,0
https://www.facebook.com/profile.php?id=61552547950140,0
https://www.facebook.com/profile.php?id=61571243954654,0
https://www.facebook.com/profile.php?id=61571430154879,0
https://www.facebook.com/profile.php?id=61568107337035,0
https://www.facebook.com/profile.php?id=61570445202411,0
https://www.facebook.com/profile.php?id=61569796523379,0
https://www.facebook.com/profile.php?id=61571405529879,0
https://www.facebook.com/profile.php?id=61571270866040,0
https://www.facebook.com/profile.php?id=61559029497292,0
https://www.facebook.com/profile.php?id=61567241976111,0
https://www.facebook.com/profile.php?id=61550203222379,0
https://www.facebook.com/profile.php?id=61550653700668,0
https://www.facebook.com/profile.php?id=61570271458869,0
https://www.facebook.com/profile.php?id=61571948152156,0
https://www.facebook.com/profile.php?id=61571695446731,0
https://www.facebook.com/profile.php?id=61571464606981,0
https://www.facebook.com/profile.php?id=61571761531527,0
https://www.facebook.com/profile.php?id=61571668596220,0
https://www.facebook.com/profile.php?id=61571520163369,0
https://www.facebook.com/profile.php?id=61570366992786,0
https://www.facebook.com/profile.php?id=61555181111373,0
https://www.facebook.com/profile.php?id=61571545996260,0
https://www.facebook.com/profile.php?id=61571961473419,0
https://www.facebook.com/profile.php?id=61571912693181,0
https://www.facebook.com/profile.php?id=61571712572005,0
https://www.facebook.com/profile.php?id=61571780580064,0
https://www.facebook.com/profile.php?id=61571733484210,0
https://www.facebook.com/profile.php?id=61571476274360,0
https://www.facebook.com/profile.php?id=61571988621482,0
https://www.facebook.com/profile.php?id=61571627857768,0
https://www.facebook.com/profile.php?id=61571815648117,0
https://www.facebook.com/profile.php?id=61556276803575,0
https://www.facebook.com/profile.php?id=61569408460168,0
https://www.facebook.com/profile.php?id=61571705974427,0
https://www.facebook.com/profile.php?id=61567151384798,0
https://www.facebook.com/profile.php?id=61569792851923,0
https://www.facebook.com/profile.php?id=61570748433099,0
https://www.facebook.com/profile.php?id=61571386186316,0
https://www.facebook.com/profile.php?id=61571643839409,0
https://www.facebook.com/profile.php?id=61571560987850,0
https://www.facebook.com/profile.php?id=61571473565919,0
https://www.facebook.com/profile.php?id=61571645666921,0
https://www.facebook.com/profile.php?id=61566117906272,0
https://www.facebook.com/profile.php?id=61567844646746,0
https://www.facebook.com/profile.php?id=61570191216452,0
https://www.facebook.com/profile.php?id=61571729578858,0
https://www.facebook.com/profile.php?id=61557502171144,0
https://www.facebook.com/profile.php?id=61564125311036,0
https://www.facebook.com/profile.php?id=61571659960661,0
https://www.facebook.com/profile.php?id=61571367274601,0
https://www.facebook.com/profile.php?id=61571802090710,0
https://www.facebook.com/profile.php?id=61571932104720,0
https://www.facebook.com/profile.php?id=61571988950132,0
https://www.facebook.com/profile.php?id=61571743260506,0
https://www.facebook.com/profile.php?id=61571987810107,0
https://www.facebook.com/profile.php?id=61571923644323,0
https://www.facebook.com/profile.php?id=61572116421657,0
https://www.facebook.com/profile.php?id=61572021805041,0
https://www.facebook.com/profile.php?id=61571506664607,0
https://www.facebook.com/profile.php?id=61550189572333,0
https://www.facebook.com/profile.php?id=61569126877083,0
https://www.facebook.com/profile.php?id=61569890980212,0
https://www.facebook.com/profile.php?id=61570054648704,0
https://www.facebook.com/profile.php?id=61570344074388,0
https://www.facebook.com/profile.php?id=61569863891731,0
https://www.facebook.com/profile.php?id=61569390570533,0
https://www.facebook.com/profile.php?id=61570285371129,0
https://www.facebook.com/profile.php?id=61567016896810,0
https://www.facebook.com/profile.php?id=61568413962119,0
https://www.facebook.com/profile.php?id=61570101414657,0
https://www.facebook.com/profile.php?id=61569563415873,0
https://www.facebook.com/profile.php?id=61569355938008,0
https://www.facebook.com/profile.php?id=61569712688323,0
https://www.facebook.com/profile.php?id=61565552091597,0
https://www.facebook.com/profile.php?id=61566542455601,0
https://www.facebook.com/profile.php?id=61564679549770,0
https://www.facebook.com/profile.php?id=61565189997292,0
https://www.facebook.com/profile.php?id=61566916187445,0
https://www.facebook.com/profile.php?id=61563799307684,0
https://www.facebook.com/profile.php?id=61561226700630,0
https://www.facebook.com/profile.php?id=61561354075050,0
https://x.com/PNBSouthZone?t=WGb5_k3V_f8IOAiTq6q_xg&s=09,0
https://x.com/PNBFI?t=hSKUjIOHuUSFWf6OVzTczg&s=09,0
https://x.com/punjab_national?t=mQQOcg_n7SSj_1jFjR7WJQ&s=09,0
https://x.com/PunjabNational?t=4VjFJmQaR_9zbHrBld7P_A&s=09,0
https://x.com/punjab_p50900?t=S5D-IvcMk4L85Byd2X40Tg&s=09,0
https://x.com/BankTetri?t=615pFtyrYKNXPtZdhOp8qA&s=09,0
https://x.com/punjab_bank?t=PUlbYwgLOOES78InCP6fSQ&s=09,0
https://www.facebook.com/profile.php?id=61564428076988,0
https://www.facebook.com/profile.php?id=61559795936738,0
https://www.facebook.com/profile.php?id=61557296563235,0
https://www.facebook.com/profile.php?id=61571465202959,0
https://www.facebook.com/profile.php?id=61570117902805,0
https://www.facebook.com/profile.php?id=61571666307841,0
https://www.facebook.com/profile.php?id=61571623184695,0
https://www.facebook.com/profile.php?id=61552950620105,0
https://www.facebook.com/profile.php?id=61560928948309,0
https://www.facebook.com/profile.php?id=61571640579097,0
https://www.facebook.com/profile.php?id=61571850774525,0
https://www.facebook.com/profile.php?id=61571580312399,0
https://www.facebook.com/profile.php?id=61571553672274,0
https://www.facebook.com/profile.php?id=61571785830010,0
https://www.facebook.com/profile.php?id=61571797741453,0
https://www.facebook.com/profile.php?id=61571766209365,0
https://www.facebook.com/profile.php?id=61556022584803,0
https://www.facebook.com/profile.php?id=61570830584006,0
https://www.facebook.com/profile.php?id=61568237143854,0
https://www.facebook.com/profile.php?id=61567055511034,0
https://www.facebook.com/profile.php?id=61571832656030,0
https://www.facebook.com/profile.php?id=61571655283449,0
https://www.facebook.com/profile.php?id=61571483774201,0
https://www.facebook.com/profile.php?id=61571794435769,0
https://www.facebook.com/profile.php?id=61555849510789,0
https://www.facebook.com/profile.php?id=61556090145360,0
https://www.facebook.com/profile.php?id=61556267466336,0
https://www.facebook.com/profile.php?id=61556720279240,0
https://www.facebook.com/profile.php?id=61571457704744,0
https://www.facebook.com/profile.php?id=61571383930542,0
https://www.facebook.com/profile.php?id=61571422934783,0
https://www.facebook.com/profile.php?id=61561168168082,0
https://www.facebook.com/profile.php?id=61568090490707,0
https://www.facebook.com/profile.php?id=100083697703565,0
https://www.facebook.com/profile.php?id=100065145634818,0
https://www.facebook.com/profile.php?id=100093198396661,0
https://www.facebook.com/profile.php?id=100083808522131,0
https://www.facebook.com/profile.php?id=100083064922231,0
https://www.facebook.com/profile.php?id=100091754869797,0
https://www.facebook.com/profile.php?id=100092159814576,0
https://www.facebook.com/profile.php?id=61560868624866,0
https://www.facebook.com/profile.php?id=61564850369349,0
https://www.facebook.com/profile.php?id=61550289569229,0
https://www.facebook.com/profile.php?id=61571627767986,0
https://www.facebook.com/profile.php?id=61571463675486,0
https://www.facebook.com/profile.php?id=61571799845896,0
https://www.facebook.com/profile.php?id=61571653483938,0
https://www.facebook.com/profile.php?id=61571957873111,0
https://www.facebook.com/profile.php?id=61571701832776,0
https://www.facebook.com/profile.php?id=61571649881321,0
https://www.facebook.com/profile.php?id=61570718491872,0
https://www.facebook.com/profile.php?id=61567117650238,0
https://www.facebook.com/profile.php?id=100092572779457,0
https://www.facebook.com/profile.php?id=61571932349012,0
https://www.facebook.com/profile.php?id=100065407563633,0
https://www.facebook.com/profile.php?id=61562289362729,0
https://www.facebook.com/profile.php?id=100076083793481,0
https://www.facebook.com/profile.php?id=100064061293846,0
https://www.facebook.com/profile.php?id=100064038521992,0
https://www.facebook.com/profile.php?id=61570925396638,0
https://www.facebook.com/profile.php?id=100069698440349,0
https://www.facebook.com/profile.php?id=100086187592719,0
https://www.facebook.com/profile.php?id=61564859849196,0
https://www.facebook.com/profile.php?id=61572293390238,0
https://www.facebook.com/profile.php?id=61566742380126,0
https://www.facebook.com/profile.php?id=61571553910342,0
https://www.facebook.com/profile.php?id=61558971251239,0
https://www.facebook.com/profile.php?id=100090721284436,0
https://www.facebook.com/profile.php?id=61552540593465,0
https://www.facebook.com/profile.php?id=61553570981064,0
https://www.facebook.com/profile.php?id=61555440716251,0
https://www.facebook.com/profile.php?id=61556897757404,0
https://www.facebook.com/profile.php?id=61555329337708,0
https://www.facebook.com/profile.php?id=61555638741367,0
https://www.facebook.com/profile.php?id=61556948921495,0
https://www.facebook.com/profile.php?id=61556951879724,0
https://www.facebook.com/profile.php?id=61557212139895,0
https://www.facebook.com/profile.php?id=61557379905303,0
https://www.facebook.com/profile.php?id=61560237072644,0
https://www.facebook.com/profile.php?id=61558847437679,0
https://www.facebook.com/profile.php?id=100057414761572,0
https://www.facebook.com/profile.php?id=61566571360965,0
https://www.facebook.com/profile.php?id=100077853334706,0
https://www.facebook.com/profile.php?id=61567940091371,0
https://www.facebook.com/profile.php?id=61566485490910,0
https://www.facebook.com/profile.php?id=61565763038610,0
https://www.facebook.com/profile.php?id=61566614671237,0
https://www.facebook.com/profile.php?id=61567725718894,0
https://www.facebook.com/profile.php?id=61567925501486,0
https://www.facebook.com/profile.php?id=61567540377058,0
https://www.facebook.com/profile.php?id=61558434855159,0
https://www.facebook.com/profile.php?id=61559627631706,0
https://www.facebook.com/profile.php?id=61556226974801,0
https://www.facebook.com/profile.php?id=61555470226152,0
https://www.facebook.com/profile.php?id=61554481410631,0
https://www.facebook.com/profile.php?id=100086503021532,0
https://www.facebook.com/profile.php?id=100076599923937,0
https://www.facebook.com/profile.php?id=100075700729177,0
https://www.facebook.com/profile.php?id=100083601371807,0
https://www.facebook.com/profile.php?id=100095471974619,0
https://www.facebook.com/profile.php?id=100083964290720,0
https://www.facebook.com/profile.php?id=61562763367475,0
https://www.facebook.com/profile.php?id=100067589838331,0
https://www.facebook.com/profile.php?id=100064754992390,0
https://www.facebook.com/profile.php?id=100054466599501,0
https://www.facebook.com/profile.php?id=100068454780909,0
https://www.facebook.com/profile.php?id=100076113207121,0
https://www.facebook.com/profile.php?id=100068562800990,0
https://www.facebook.com/profile.php?id=100078127300472,0
https://www.facebook.com/tbapalwal,0
https://www.facebook.com/profile.php?id=100064027150669,0
https://www.facebook.com/profile.php?id=100068043166013,0
https://www.facebook.com/profile.php?id=100088173430936,0
https://www.facebook.com/profile.php?id=61550740094147,0
https://www.facebook.com/profile.php?id=100064067170335,0
https://www.facebook.com/profile.php?id=100085860751803,0
https://www.facebook.com/profile.php?id=100091471002502,0
https://www.facebook.com/profile.php?id=100068004606544,0
https://www.facebook.com/profile.php?id=100081863478599,0
https://www.facebook.com/profile.php?id=100069615121962,0
https://www.facebook.com/profile.php?id=100075868367948,0
https://www.facebook.com/profile.php?id=100091862127235,0
https://www.facebook.com/profile.php?id=100063639923992,0
https://www.facebook.com/profile.php?id=100095034155761,0
https://www.facebook.com/profile.php?id=61555113488855,0
https://t.me/Punjab_National_Bank2,0
https://t.me/Punjab_National_Bank3,0
https://t.me/pnb_so_interview_industry,0
https://t.me/SUNITA_MATKA_RANI_SHARMA1,0
https://t.me/punjab_2022,0
https://t.me/punjab_national_bank_credit_tn,0
https://t.me/pnbcreditmanager,0
https://www.facebook.com/profile.php?id=100064933963528,0
https://www.facebook.com/profile.php?id=100068373626620,0
https://www.facebook.com/profile.php?id=100065463636034,0
https://www.facebook.com/profile.php?id=100069772869109,0
https://www.facebook.com/profile.php?id=100085344522405,0
https://www.facebook.com/profile.php?id=100083866377943,0
https://www.facebook.com/profile.php?id=100085598727860,0
https://www.facebook.com/profile.php?id=100088524953022,0
https://www.facebook.com/profile.php?id=100069604883386,0
https://www.facebook.com/profile.php?id=100090774976794,0
https://www.facebook.com/profile.php?id=100092600981881,0
https://www.facebook.com/profile.php?id=61552212385241,0
https://www.facebook.com/profile.php?id=61553290206394,0
https://www.facebook.com/profile.php?id=61552943506557,0
https://www.facebook.com/profile.php?id=61553624903040,0
https://www.facebook.com/profile.php?id=61554980561295,0
https://www.facebook.com/profile.php?id=61555291096840,0
https://www.facebook.com/profile.php?id=61555923645509,0
https://www.facebook.com/profile.php?id=100066662290308,0
https://www.facebook.com/profile.php?id=61558333217183,0
https://www.facebook.com/profile.php?id=61558402840800,0
https://www.facebook.com/profile.php?id=61559494067669,0
https://www.facebook.com/profile.php?id=100063893802352,0
https://www.facebook.com/profile.php?id=61563783579141,0
https://www.facebook.com/profile.php?id=61562796046487,0
https://www.facebook.com/profile.php?id=61571802104296,0
https://www.facebook.com/profile.php?id=61564970407316,0
https://www.facebook.com/profile.php?id=100063770025198,0
https://www.facebook.com/profile.php?id=100066895631735,0
https://www.facebook.com/profile.php?id=61554298753443,0
https://www.facebook.com/profile.php?id=61553666123868,0
